case_id,status,status_detail,scenario,solver_mode,root_index,is_selected,v1_hat,v2_hat,in_support,F1_v1_hat,F2_v2_hat,m_star,v1_star,v2_star,F1_v1_star,F2_v2_star,GT_rhs,GT_condition,loader_error_code,loader_error_detail,min1,max1,min2,max2,a1,a2,c1,c2,p
m1=8_m2=7_p=0.7_c1=16.4_c2=6.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.56449637,7.325175104,true,0.9709664247,0.02167834025,21.16666667,22.71428571,21,0.980952381,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,16.4,6.8,0.7
m1=8_m2=7_p=0.7_c1=16.4_c2=6.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.56084672,7.325226566,true,0.9707231149,0.0216817711,21.68253968,22.71428571,21.33333333,0.980952381,0.9555555556,0.02325581395,false,,,8,23,7,22,0.5,0.5,16.4,6.9,0.7
m1=8_m2=7_p=0.7_c1=16.4_c2=7.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.55719713,7.325278045,true,0.9704798084,0.02168520299,22.1984127,22.71428571,21.66666667,0.980952381,0.9777777778,0.01136363636,false,,,8,23,7,22,0.5,0.5,16.4,7.0,0.7
m1=8_m2=7_p=0.7_c1=16.5_c2=6.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.78402836,7.322109211,true,0.9856018905,0.02147394739,20.78095238,22.85714286,20.66666667,0.9904761905,0.9111111111,0.0487804878,false,,,8,23,7,22,0.5,0.5,16.5,6.7,0.7
m1=8_m2=7_p=0.7_c1=16.5_c2=6.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.78220241,7.322134473,true,0.9854801608,0.02147563152,21.3,22.85714286,21,0.9904761905,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,16.5,6.8,0.7
m1=8_m2=7_p=0.7_c1=16.5_c2=6.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.78037648,7.322159739,true,0.985358432,0.0214773159,21.81904762,22.85714286,21.33333333,0.9904761905,0.9555555556,0.02325581395,false,,,8,23,7,22,0.5,0.5,16.5,6.9,0.7
m1=8_m2=7_p=0.7_c1=16.5_c2=7.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.77855056,7.322185008,true,0.9852367039,0.02147900054,22.33809524,22.85714286,21.66666667,0.9904761905,0.9777777778,0.01136363636,false,,,8,23,7,22,0.5,0.5,16.5,7.0,0.7
m1=8_m2=7_p=0.8_c1=18.5_c2=4.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.33813289,7.328398124,true,0.9558755259,0.02189320828,19.43333333,22.5,20,0.9666666667,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,18.5,4.5,0.8
m1=8_m2=7_p=0.8_c1=18.5_c2=4.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.33174903,7.328489946,true,0.9554499355,0.02189932971,20.2,22.5,20.5,0.9666666667,0.9,0.05555555556,false,,,8,23,7,22,0.5,0.5,18.5,4.6,0.8
m1=8_m2=7_p=0.8_c1=18.5_c2=4.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.32536533,7.328581816,true,0.9550243552,0.02190545443,20.96666667,22.5,21,0.9666666667,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,18.5,4.7,0.8
m1=8_m2=7_p=0.8_c1=18.5_c2=4.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.31898177,7.328673736,true,0.954598785,0.02191158242,21.73333333,22.5,21.5,0.9666666667,0.9666666667,0.01724137931,false,,,8,23,7,22,0.5,0.5,18.5,4.8,0.8
m1=8_m2=7_p=0.8_c1=18.6_c2=4.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.50354041,7.326036769,true,0.9669026938,0.02173578463,19.54166667,22.625,20,0.975,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,18.6,4.5,0.8
m1=8_m2=7_p=0.8_c1=18.6_c2=4.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.49875046,7.326104673,true,0.9665833637,0.02174031154,20.3125,22.625,20.5,0.975,0.9,0.05555555556,false,,,8,23,7,22,0.5,0.5,18.6,4.6,0.8
m1=8_m2=7_p=0.8_c1=18.6_c2=4.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.49396059,7.326172604,true,0.9662640392,0.02174484026,21.08333333,22.625,21,0.975,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,18.6,4.7,0.8
m1=8_m2=7_p=0.8_c1=18.6_c2=4.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.4891708,7.326240562,true,0.9659447203,0.02174937079,21.85416667,22.625,21.5,0.975,0.9666666667,0.01724137931,false,,,8,23,7,22,0.5,0.5,18.6,4.8,0.8
m1=8_m2=7_p=0.8_c1=18.7_c2=4.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.66898796,7.323708572,true,0.9779325308,0.02158057144,19.65,22.75,20,0.9833333333,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,18.7,4.5,0.8
m1=8_m2=7_p=0.8_c1=18.7_c2=4.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.66579331,7.323753212,true,0.9777195542,0.02158354749,20.425,22.75,20.5,0.9833333333,0.9,0.05555555556,false,,,8,23,7,22,0.5,0.5,18.7,4.6,0.8
m1=8_m2=7_p=0.8_c1=18.7_c2=4.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.6625987,7.323797865,true,0.97750658,0.02158652431,21.2,22.75,21,0.9833333333,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,18.7,4.7,0.8
m1=8_m2=7_p=0.8_c1=18.7_c2=4.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.65940412,7.323842529,true,0.9772936082,0.02158950193,21.975,22.75,21.5,0.9833333333,0.9666666667,0.01724137931,false,,,8,23,7,22,0.5,0.5,18.7,4.8,0.8
m1=8_m2=7_p=0.8_c1=18.8_c2=4.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.83447475,7.321412849,true,0.9889649836,0.02142752324,19.75833333,22.875,20,0.9916666667,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,18.8,4.5,0.8
m1=8_m2=7_p=0.8_c1=18.8_c2=4.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.83287677,7.321434861,true,0.9888584511,0.02142899073,20.5375,22.875,20.5,0.9916666667,0.9,0.05555555556,false,,,8,23,7,22,0.5,0.5,18.8,4.6,0.8
m1=8_m2=7_p=0.8_c1=18.8_c2=4.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.83127879,7.321456876,true,0.9887519192,0.02143045842,21.31666667,22.875,21,0.9916666667,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,18.8,4.7,0.8
m1=8_m2=7_p=0.8_c1=18.8_c2=4.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.82968082,7.321478895,true,0.9886453878,0.0214319263,22.09583333,22.875,21.5,0.9916666667,0.9666666667,0.01724137931,false,,,8,23,7,22,0.5,0.5,18.8,4.8,0.8
m1=8_m2=7_p=0.9_c1=20.8_c2=2.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.49493924,7.326158722,true,0.9663292823,0.02174391482,16.40740741,22.55555556,18,0.9703703704,0.7333333333,0.1818181818,false,,,8,23,7,22,0.5,0.5,20.8,2.3,0.9
m1=8_m2=7_p=0.9_c1=20.8_c2=2.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.48926141,7.326239276,true,0.965950761,0.02174928507,17.94444444,22.55555556,19,0.9703703704,0.8,0.125,false,,,8,23,7,22,0.5,0.5,20.8,2.4,0.9
m1=8_m2=7_p=0.9_c1=20.8_c2=2.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.48358371,7.326319868,true,0.9655722474,0.02175465786,19.48148148,22.55555556,20,0.9703703704,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,20.8,2.5,0.9
m1=8_m2=7_p=0.9_c1=20.8_c2=2.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.47790613,7.326400498,true,0.9651937417,0.02176003319,21.01851852,22.55555556,21,0.9703703704,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,20.8,2.6,0.9
m1=8_m2=7_p=0.9_c1=20.9_c2=2.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.62118649,7.324377817,true,0.9747457661,0.0216251878,16.48888889,22.66666667,18,0.9777777778,0.7333333333,0.1818181818,false,,,8,23,7,22,0.5,0.5,20.9,2.3,0.9
m1=8_m2=7_p=0.9_c1=20.9_c2=2.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.61692694,7.324437587,true,0.9744617958,0.02162917248,18.03333333,22.66666667,19,0.9777777778,0.8,0.125,false,,,8,23,7,22,0.5,0.5,20.9,2.4,0.9
m1=8_m2=7_p=0.9_c1=20.9_c2=2.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.61266745,7.324497379,true,0.9741778298,0.02163315858,19.57777778,22.66666667,20,0.9777777778,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,20.9,2.5,0.9
m1=8_m2=7_p=0.9_c1=20.9_c2=2.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.60840802,7.324557191,true,0.9738938682,0.02163714608,21.12222222,22.66666667,21,0.9777777778,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,20.9,2.6,0.9
m1=8_m2=7_p=0.9_c1=21.0_c2=2.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.74744583,7.322616087,true,0.9831630552,0.02150773912,16.57037037,22.77777778,18,0.9851851852,0.7333333333,0.1818181818,false,,,8,23,7,22,0.5,0.5,21.0,2.3,0.9
m1=8_m2=7_p=0.9_c1=21.0_c2=2.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.74460534,7.32265551,true,0.9829736894,0.02151036736,18.12222222,22.77777778,19,0.9851851852,0.8,0.125,false,,,8,23,7,22,0.5,0.5,21.0,2.4,0.9
m1=8_m2=7_p=0.9_c1=21.0_c2=2.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.74176488,7.322694943,true,0.9827843255,0.02151299622,19.67407407,22.77777778,20,0.9851851852,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,21.0,2.5,0.9
m1=8_m2=7_p=0.9_c1=21.0_c2=2.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.73892445,7.322734385,true,0.9825949636,0.02151562569,21.22592593,22.77777778,21,0.9851851852,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,21.0,2.6,0.9
m1=8_m2=7_p=0.9_c1=21.1_c2=2.3,solver_no_valid_solution,bluffing_no_root_found,bluffing,research,,,,,,,,,22.88888889,18,0.9925925926,0.7333333333,0.1818181818,false,,,8,23,7,22,0.5,0.5,21.1,2.3,0.9
m1=8_m2=7_p=0.9_c1=21.1_c2=2.4,solver_no_valid_solution,bluffing_no_root_found,bluffing,research,,,,,,,,,22.88888889,19,0.9925925926,0.8,0.125,false,,,8,23,7,22,0.5,0.5,21.1,2.4,0.9
m1=8_m2=7_p=0.9_c1=21.1_c2=2.5,solver_no_valid_solution,bluffing_no_root_found,bluffing,research,,,,,,,,,22.88888889,20,0.9925925926,0.8666666667,0.07692307692,false,,,8,23,7,22,0.5,0.5,21.1,2.5,0.9
m1=8_m2=7_p=0.9_c1=21.1_c2=2.6,solver_no_valid_solution,bluffing_no_root_found,bluffing,research,,,,,,,,,22.88888889,21,0.9925925926,0.9333333333,0.03571428571,false,,,8,23,7,22,0.5,0.5,21.1,2.6,0.9
m1=9_m2=1_p=0.3_c1=7.3_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.99439906,1.454699803,true,0.4662932704,0.03031332019,21.78412698,22.66666667,15.42857143,0.9111111111,0.9619047619,0.0198019802,false,,,9,24,1,16,0.5,0.5,7.3,11.3,0.3
m1=9_m2=1_p=0.3_c1=7.3_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.93286582,1.456402437,true,0.4621910544,0.03042682911,22.0047619,22.66666667,15.57142857,0.9111111111,0.9714285714,0.01470588235,false,,,9,24,1,16,0.5,0.5,7.3,11.4,0.3
m1=9_m2=1_p=0.3_c1=7.3_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.87147444,1.4581139,true,0.4580982957,0.03054092666,22.22539683,22.66666667,15.71428571,0.9111111111,0.980952381,0.009708737864,false,,,9,24,1,16,0.5,0.5,7.3,11.5,0.3
m1=9_m2=1_p=0.3_c1=7.3_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.81022552,1.45983423,true,0.4540150349,0.03065561536,22.44603175,22.66666667,15.85714286,0.9111111111,0.9904761905,0.004807692308,false,,,9,24,1,16,0.5,0.5,7.3,11.6,0.3
m1=9_m2=1_p=0.3_c1=7.4_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.85785181,1.408544533,true,0.5905234537,0.02723630223,22.1047619,23,15.42857143,0.9333333333,0.9619047619,0.0198019802,false,,,9,24,1,16,0.5,0.5,7.4,11.3,0.3
m1=9_m2=1_p=0.3_c1=7.4_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.80883221,1.40963836,true,0.5872554806,0.027309224,22.32857143,23,15.57142857,0.9333333333,0.9714285714,0.01470588235,false,,,9,24,1,16,0.5,0.5,7.4,11.4,0.3
m1=9_m2=1_p=0.3_c1=7.4_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.75988213,1.410736496,true,0.5839921421,0.02738243305,22.55238095,23,15.71428571,0.9333333333,0.980952381,0.009708737864,false,,,9,24,1,16,0.5,0.5,7.4,11.5,0.3
m1=9_m2=1_p=0.3_c1=7.4_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.71100184,1.411838957,true,0.5807334558,0.02745593046,22.77619048,23,15.85714286,0.9333333333,0.9904761905,0.004807692308,false,,,9,24,1,16,0.5,0.5,7.4,11.6,0.3
m1=9_m2=1_p=0.3_c1=7.5_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.82291694,1.369041512,true,0.7215277961,0.02460276748,22.42539683,23.33333333,15.42857143,0.9555555556,0.9619047619,0.0198019802,false,,,9,24,1,16,0.5,0.5,7.5,11.3,0.3
m1=9_m2=1_p=0.3_c1=7.5_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.7885882,1.369665939,true,0.7192392136,0.0246443959,22.65238095,23.33333333,15.57142857,0.9555555556,0.9714285714,0.01470588235,false,,,9,24,1,16,0.5,0.5,7.5,11.4,0.3
m1=9_m2=1_p=0.3_c1=7.5_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.75428592,1.370291998,true,0.7169523948,0.02468613319,22.87936508,23.33333333,15.71428571,0.9555555556,0.980952381,0.009708737864,false,,,9,24,1,16,0.5,0.5,7.5,11.5,0.3
m1=9_m2=1_p=0.3_c1=7.5_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.72001017,1.370919695,true,0.7146673445,0.02472797965,23.10634921,23.33333333,15.85714286,0.9555555556,0.9904761905,0.004807692308,false,,,9,24,1,16,0.5,0.5,7.5,11.6,0.3
m1=9_m2=1_p=0.3_c1=7.6_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.87478788,1.335198708,true,0.858319192,0.02234658057,22.74603175,23.66666667,15.42857143,0.9777777778,0.9619047619,0.0198019802,false,,,9,24,1,16,0.5,0.5,7.6,11.3,0.3
m1=9_m2=1_p=0.3_c1=7.6_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.85692274,1.335466562,true,0.8571281824,0.02236443744,22.97619048,23.66666667,15.57142857,0.9777777778,0.9714285714,0.01470588235,false,,,9,24,1,16,0.5,0.5,7.6,11.4,0.3
m1=9_m2=1_p=0.3_c1=7.6_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.83906319,1.335734759,true,0.8559375462,0.02238231727,23.20634921,23.66666667,15.71428571,0.9777777778,0.980952381,0.009708737864,false,,,9,24,1,16,0.5,0.5,7.6,11.5,0.3
m1=9_m2=1_p=0.3_c1=7.6_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.82120926,1.336003301,true,0.8547472838,0.02240022009,23.43650794,23.66666667,15.85714286,0.9777777778,0.9904761905,0.004807692308,false,,,9,24,1,16,0.5,0.5,7.6,11.6,0.3
m1=9_m2=1_p=0.4_c1=9.7_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.58163812,1.393048016,true,0.6387758746,0.02620320105,21.95555556,23,15.33333333,0.9333333333,0.9555555556,0.02325581395,false,,,9,24,1,16,0.5,0.5,9.7,9.7,0.4
m1=9_m2=1_p=0.4_c1=9.7_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.53158113,1.394081813,true,0.6354387421,0.02627212088,22.21666667,23,15.5,0.9333333333,0.9666666667,0.01724137931,false,,,9,24,1,16,0.5,0.5,9.7,9.8,0.4
m1=9_m2=1_p=0.4_c1=9.7_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.48158979,1.395119697,true,0.6321059862,0.02634131311,22.47777778,23,15.66666667,0.9333333333,0.9777777778,0.01136363636,false,,,9,24,1,16,0.5,0.5,9.7,9.9,0.4
m1=9_m2=1_p=0.4_c1=9.7_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,18.43166436,1.396161682,true,0.628777624,0.02641077881,22.73888889,23,15.83333333,0.9333333333,0.9888888889,0.005617977528,false,,,9,24,1,16,0.5,0.5,9.7,10.0,0.4
m1=9_m2=1_p=0.4_c1=9.8_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.88557085,1.367907284,true,0.7257047231,0.02452715226,22.19444444,23.25,15.33333333,0.95,0.9555555556,0.02325581395,false,,,9,24,1,16,0.5,0.5,9.8,9.7,0.4
m1=9_m2=1_p=0.4_c1=9.8_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.84686274,1.368607195,true,0.7231241829,0.02457381299,22.45833333,23.25,15.5,0.95,0.9666666667,0.01724137931,false,,,9,24,1,16,0.5,0.5,9.8,9.8,0.4
m1=9_m2=1_p=0.4_c1=9.8_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.80818792,1.369309169,true,0.7205458615,0.02462061125,22.72222222,23.25,15.66666667,0.95,0.9777777778,0.01136363636,false,,,9,24,1,16,0.5,0.5,9.8,9.9,0.4
m1=9_m2=1_p=0.4_c1=9.8_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,19.76954649,1.370013212,true,0.7179697657,0.02466754746,22.98611111,23.25,15.83333333,0.95,0.9888888889,0.005617977528,false,,,9,24,1,16,0.5,0.5,9.8,10.0,0.4
m1=9_m2=1_p=0.4_c1=9.9_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.22577027,1.345212156,true,0.815051351,0.02301414375,22.43333333,23.5,15.33333333,0.9666666667,0.9555555556,0.02325581395,false,,,9,24,1,16,0.5,0.5,9.9,9.7,0.4
m1=9_m2=1_p=0.4_c1=9.9_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.19926738,1.345633789,true,0.813284492,0.02304225259,22.7,23.5,15.5,0.9666666667,0.9666666667,0.01724137931,false,,,9,24,1,16,0.5,0.5,9.9,9.8,0.4
m1=9_m2=1_p=0.4_c1=9.9_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.17277777,1.346056241,true,0.8115185178,0.02307041605,22.96666667,23.5,15.66666667,0.9666666667,0.9777777778,0.01136363636,false,,,9,24,1,16,0.5,0.5,9.9,9.9,0.4
m1=9_m2=1_p=0.4_c1=9.9_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.14630145,1.346479514,true,0.8097534303,0.02309863424,23.23333333,23.5,15.83333333,0.9666666667,0.9888888889,0.005617977528,false,,,9,24,1,16,0.5,0.5,9.9,10.0,0.4
m1=9_m2=1_p=0.4_c1=10.0_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.59841447,1.324697611,true,0.9065609649,0.02164650741,22.67222222,23.75,15.33333333,0.9833333333,0.9555555556,0.02325581395,false,,,9,24,1,16,0.5,0.5,10.0,9.7,0.4
m1=9_m2=1_p=0.4_c1=10.0_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.58485107,1.324888386,true,0.9056567383,0.02165922571,22.94166667,23.75,15.5,0.9833333333,0.9666666667,0.01724137931,false,,,9,24,1,16,0.5,0.5,10.0,9.8,0.4
m1=9_m2=1_p=0.4_c1=10.0_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.57129064,1.325079343,true,0.9047527095,0.02167195619,23.21111111,23.75,15.66666667,0.9833333333,0.9777777778,0.01136363636,false,,,9,24,1,16,0.5,0.5,10.0,9.9,0.4
m1=9_m2=1_p=0.4_c1=10.0_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.55773318,1.325270483,true,0.9038488789,0.02168469884,23.48055556,23.75,15.83333333,0.9833333333,0.9888888889,0.005617977528,false,,,9,24,1,16,0.5,0.5,10.0,10.0,0.4
m1=9_m2=1_p=0.5_c1=12.1_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.22700494,1.36184678,true,0.7484669957,0.02412311868,21.936,23.2,15.2,0.9466666667,0.9466666667,0.02816901408,false,,,9,24,1,16,0.5,0.5,12.1,8.1,0.5
m1=9_m2=1_p=0.5_c1=12.1_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.1853725,1.362575052,true,0.7456914997,0.02417167011,22.252,23.2,15.4,0.9466666667,0.96,0.02083333333,false,,,9,24,1,16,0.5,0.5,12.1,8.2,0.5
m1=9_m2=1_p=0.5_c1=12.1_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.14377685,1.363305613,true,0.7429184565,0.02422037419,22.568,23.2,15.6,0.9466666667,0.9733333333,0.01369863014,false,,,9,24,1,16,0.5,0.5,12.1,8.3,0.5
m1=9_m2=1_p=0.5_c1=12.1_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,20.10221811,1.364038472,true,0.7401478743,0.02426923146,22.884,23.2,15.8,0.9466666667,0.9866666667,0.006756756757,false,,,9,24,1,16,0.5,0.5,12.1,8.4,0.5
m1=9_m2=1_p=0.5_c1=12.2_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.14913727,1.346434128,true,0.8099424847,0.02309560856,22.12533333,23.4,15.2,0.96,0.9466666667,0.02816901408,false,,,9,24,1,16,0.5,0.5,12.2,8.1,0.5
m1=9_m2=1_p=0.5_c1=12.2_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.11735463,1.346943469,true,0.8078236419,0.02312956458,22.444,23.4,15.4,0.96,0.96,0.02083333333,false,,,9,24,1,16,0.5,0.5,12.2,8.2,0.5
m1=9_m2=1_p=0.5_c1=12.2_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.0855912,1.347454,true,0.8057060798,0.02316359999,22.76266667,23.4,15.6,0.96,0.9733333333,0.01369863014,false,,,9,24,1,16,0.5,0.5,12.2,8.3,0.5
m1=9_m2=1_p=0.5_c1=12.2_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.05384703,1.347965725,true,0.8035898017,0.02319771498,23.08133333,23.4,15.8,0.96,0.9866666667,0.006756756757,false,,,9,24,1,16,0.5,0.5,12.2,8.4,0.5
m1=9_m2=1_p=0.5_c1=12.3_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.08608501,1.332062861,true,0.8724056673,0.02213752405,22.31466667,23.6,15.2,0.9733333333,0.9466666667,0.02816901408,false,,,9,24,1,16,0.5,0.5,12.3,8.1,0.5
m1=9_m2=1_p=0.5_c1=12.3_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.06455187,1.332379745,true,0.8709701247,0.02215864968,22.636,23.6,15.4,0.9733333333,0.96,0.02083333333,false,,,9,24,1,16,0.5,0.5,12.3,8.2,0.5
m1=9_m2=1_p=0.5_c1=12.3_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.04302665,1.332697118,true,0.8695351098,0.02217980788,22.95733333,23.6,15.6,0.9733333333,0.9733333333,0.01369863014,false,,,9,24,1,16,0.5,0.5,12.3,8.3,0.5
m1=9_m2=1_p=0.5_c1=12.3_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,22.02150935,1.333014981,true,0.8681006235,0.02220099871,23.27866667,23.6,15.8,0.9733333333,0.9866666667,0.006756756757,false,,,9,24,1,16,0.5,0.5,12.3,8.4,0.5
m1=9_m2=1_p=0.5_c1=12.4_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,23.03672276,1.31865099,true,0.9357815176,0.0212433993,22.504,23.8,15.2,0.9866666667,0.9466666667,0.02816901408,false,,,9,24,1,16,0.5,0.5,12.4,8.1,0.5
m1=9_m2=1_p=0.5_c1=12.4_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,23.02579674,1.31879898,true,0.9350531159,0.02125326532,22.828,23.8,15.4,0.9866666667,0.96,0.02083333333,false,,,9,24,1,16,0.5,0.5,12.4,8.2,0.5
m1=9_m2=1_p=0.5_c1=12.4_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,23.01487255,1.318947083,true,0.9343248364,0.02126313885,23.152,23.8,15.6,0.9866666667,0.9733333333,0.01369863014,false,,,9,24,1,16,0.5,0.5,12.4,8.3,0.5
m1=9_m2=1_p=0.5_c1=12.4_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,23.00395019,1.319095298,true,0.9335966792,0.0212730199,23.476,23.8,15.8,0.9866666667,0.9866666667,0.006756756757,false,,,9,24,1,16,0.5,0.5,12.4,8.4,0.5
m1=9_m2=1_p=0.6_c1=14.5_c2=6.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,21.35744111,1.343132573,true,0.8238294074,0.02287550484,21.74444444,23.33333333,15,0.9555555556,0.9333333333,0.03571428571,false,,,9,24,1,16,0.5,0.5,14.5,6.5,0.6
